trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
10,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,258,29,229,224,38,1,3,3,918,2752,0,262,656,536,382,860,382,0.0,4.098214285714286,3.7554585152838427,1.4806201550387597,1.668122270742358,1.7053571428571428,clue:16;collision_intent:261;hipc_entry:382;state:258;target:1,65,258,0.0379464285714286,completed,,,
11,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,253,82,171,237,20,6,0,0,889,2662,0,255,634,512,377,724,377,0.0,3.7510548523206753,4.233918128654971,1.4901185770750989,2.2046783625730995,1.590717299578059,clue:4;collision_intent:254;hipc_clear_bundle:1;hipc_entry:376;state:253;target:1,64,232,0.015822784810126667,completed,,,
12,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,149,137,12,152,1,0,0,0,322,962,0,151,171,304,18,48,18,0.0,2.1184210526315788,4.0,0.12080536912751678,1.5,0.11842105263157894,clue:4;collision_intent:150;hipc_entry:18;state:149;target:1,38,82,0.009868421052631637,completed,,,
13,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,59,7,52,61,2,2,0,0,239,713,0,62,177,129,110,224,110,0.0,3.918032786885246,4.3076923076923075,1.8644067796610169,2.1153846153846154,1.8032786885245902,clue:8;collision_intent:61;hipc_entry:110;state:59;target:1,15,66,0.03688524590163933,completed,,,
14,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,189,94,95,183,10,1,0,0,566,1696,0,191,375,392,174,378,174,0.0,3.092896174863388,3.9789473684210526,0.9206349206349206,1.831578947368421,0.9508196721311475,clue:12;collision_intent:190;hipc_entry:174;state:189;target:1,48,157,0.01775956284153013,completed,,,
15,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,38,29,9,42,0,0,0,0,96,285,0,39,57,81,15,38,15,0.0,2.2857142857142856,4.222222222222222,0.39473684210526316,1.6666666666666667,0.35714285714285715,clue:4;collision_intent:38;hipc_entry:15;state:38;target:1,10,28,0.023809523809523725,completed,,,
16,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,331,41,290,279,56,1,1,1,1203,3604,0,333,870,676,527,1121,527,0.0,4.311827956989247,3.8655172413793104,1.5921450151057401,1.8172413793103448,1.8888888888888888,clue:12;collision_intent:332;hipc_entry:527;state:331;target:1,84,317,0.05286738351254483,completed,,,
17,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,56,11,45,57,3,1,0,0,201,599,0,58,143,122,79,179,79,0.0,3.526315789473684,3.977777777777778,1.4107142857142858,1.7555555555555555,1.3859649122807018,clue:8;collision_intent:57;hipc_clear_bundle:1;hipc_entry:78;state:56;target:1,15,57,0.05701754385964919,completed,,,
18,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,290,49,241,257,37,1,7,7,1024,3069,0,298,726,600,424,926,424,0.0,3.9844357976653697,3.8423236514522823,1.4620689655172414,1.7593360995850622,1.649805447470817,clue:12;collision_intent:297;hipc_entry:424;state:290;target:1,73,280,0.037937743190661566,completed,,,
19,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,87,22,65,78,13,0,6,5,295,884,0,94,201,193,102,251,102,0.0,3.782051282051282,3.8615384615384616,1.1724137931034482,1.5692307692307692,1.3076923076923077,clue:12;collision_intent:93;hipc_clear_bundle:3;hipc_entry:99;state:87;target:1,22,88,0.03846153846153855,completed,,,
20,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,40,40,0,44,0,0,0,0,81,239,0,41,40,81,0,0,0,0.0,1.8409090909090908,0.0,0.0,0.0,0.0,collision_intent:40;state:40;target:1,10,21,0.0,completed,,,
21,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,82,4,78,77,9,1,1,1,347,1038,0,85,262,175,172,339,172,0.0,4.5064935064935066,4.346153846153846,2.097560975609756,2.2051282051282053,2.2337662337662336,clue:8;collision_intent:84;hipc_clear_bundle:1;hipc_entry:171;state:82;target:1,21,95,0.022727272727272707,completed,,,
22,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,208,5,203,181,31,2,3,3,803,2406,0,214,589,430,373,792,373,0.0,4.43646408839779,3.9014778325123154,1.7932692307692308,1.8374384236453203,2.0607734806629834,clue:8;collision_intent:213;hipc_clear_bundle:2;hipc_entry:371;state:208;target:1,53,223,0.03176795580110503,completed,,,
23,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,34,20,14,38,0,0,0,0,95,280,0,36,59,74,21,55,21,0.0,2.5,3.9285714285714284,0.6176470588235294,1.5,0.5526315789473685,clue:4;collision_intent:35;hipc_entry:21;state:34;target:1,9,26,0.026315789473684292,completed,,,
24,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,161,31,130,140,25,0,1,1,554,1659,0,163,391,332,222,491,222,0.0,3.9571428571428573,3.776923076923077,1.3788819875776397,1.7076923076923076,1.5857142857142856,clue:8;collision_intent:162;hipc_entry:222;state:161;target:1,41,150,0.06785714285714284,completed,,,
25,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,55,55,0,59,0,0,0,0,111,330,0,56,55,111,0,0,0,0.0,1.88135593220339,0.0,0.0,0.0,0.0,collision_intent:55;state:55;target:1,14,29,0.012711864406779627,completed,,,
26,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,57,57,0,61,0,0,0,0,115,343,0,58,57,115,0,0,0,0.0,1.8852459016393444,0.0,0.0,0.0,0.0,collision_intent:57;state:57;target:1,15,31,0.012295081967213184,completed,,,
27,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,96,96,0,100,0,0,0,0,193,577,0,97,96,193,0,0,0,0.0,1.93,0.0,0.0,0.0,0.0,collision_intent:96;state:96;target:1,24,49,0.0,completed,,,
28,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,95,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,,,
29,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,186,62,124,177,13,1,0,0,606,1814,0,187,419,381,225,481,225,0.0,3.4237288135593222,3.879032258064516,1.2096774193548387,1.814516129032258,1.271186440677966,clue:8;collision_intent:186;hipc_entry:225;state:186;target:1,47,161,0.021186440677966045,completed,,,
30,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,395,252,143,342,57,3,3,3,1040,3119,0,399,641,810,230,536,230,0.0,3.0409356725146197,3.7482517482517483,0.5822784810126582,1.6083916083916083,0.672514619883041,clue:16;collision_intent:398;hipc_clear_bundle:1;hipc_entry:229;state:395;target:1,100,271,0.042397660818713545,completed,,,
31,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,206,28,178,190,20,0,1,1,740,2216,0,208,532,426,314,684,314,0.0,3.8947368421052633,3.842696629213483,1.5242718446601942,1.7640449438202248,1.6526315789473685,clue:12;collision_intent:207;hipc_entry:314;state:206;target:1,53,195,0.050000000000000044,completed,,,
32,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,139,133,6,142,1,0,0,0,296,886,0,141,155,284,12,30,12,0.0,2.084507042253521,5.0,0.08633093525179857,2.0,0.08450704225352113,clue:4;collision_intent:140;hipc_entry:12;state:139;target:1,35,75,0.007042253521126751,completed,,,
33,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,28,0,28,30,2,1,0,0,125,371,0,29,96,65,60,125,60,0.0,4.166666666666667,4.464285714285714,2.142857142857143,2.142857142857143,2.0,clue:8;collision_intent:28;hipc_clear_bundle:2;hipc_entry:58;state:28;target:1,7,37,0.03333333333333344,completed,,,
34,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,114,97,17,116,2,0,0,0,261,781,0,116,145,238,23,67,23,0.0,2.25,3.9411764705882355,0.20175438596491227,1.3529411764705883,0.19827586206896552,clue:8;collision_intent:115;hipc_entry:23;state:114;target:1,29,68,0.012931034482758674,completed,,,
35,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,96,39,57,97,3,0,0,0,303,907,0,97,206,197,106,224,106,0.0,3.1237113402061856,3.9298245614035086,1.1041666666666667,1.8596491228070176,1.092783505154639,clue:4;collision_intent:96;hipc_entry:106;state:96;target:1,24,82,0.018041237113401998,completed,,,
36,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,6,0,10,0,0,0,0,13,35,0,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,completed,,,
37,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,270,78,192,247,27,0,0,0,927,2779,0,271,656,557,370,770,370,0.0,3.7530364372469633,4.010416666666667,1.3703703703703705,1.9270833333333333,1.4979757085020242,clue:16;collision_intent:270;hipc_entry:370;state:270;target:1,68,247,0.03137651821862342,completed,,,
38,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,360,6,354,309,55,1,3,3,1357,4069,0,365,992,737,620,1345,620,0.0,4.391585760517799,3.7994350282485874,1.7222222222222223,1.7514124293785311,2.0064724919093853,clue:12;collision_intent:364;hipc_clear_bundle:1;hipc_entry:619;state:360;target:1,91,370,0.05258899676375406,completed,,,
39,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,118,68,50,120,2,0,0,0,317,947,0,119,198,241,76,181,76,0.0,2.6416666666666666,3.62,0.6440677966101694,1.52,0.6333333333333333,clue:4;collision_intent:118;hipc_entry:76;state:118;target:1,30,89,0.012499999999999956,completed,,,
40,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,394,126,268,343,55,5,7,6,1384,4148,0,404,980,810,574,1132,574,0.0,4.034985422740525,4.223880597014926,1.4568527918781726,2.1417910447761193,1.6734693877551021,clue:12;collision_intent:403;hipc_entry:574;state:394;target:1,100,384,0.05903790087463556,completed,,,
41,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,37,6,31,37,4,1,0,0,132,392,0,39,93,84,48,120,48,0.0,3.5675675675675675,3.870967741935484,1.2972972972972974,1.5483870967741935,1.2972972972972974,clue:8;collision_intent:38;hipc_clear_bundle:1;hipc_entry:47;state:37;target:1,10,37,0.07432432432432434,completed,,,
42,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,134,33,101,132,6,3,0,0,464,1390,0,136,328,282,182,398,182,0.0,3.515151515151515,3.9405940594059405,1.3582089552238805,1.801980198019802,1.378787878787879,clue:12;collision_intent:135;hipc_entry:182;state:134;target:1,34,123,0.030303030303030276,completed,,,
43,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.1,36,,,hipc_topk_10,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,95,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,,,
