trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
30,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(9,11);(16,0);(11,15);(10,8);(8,1);(9,7);(11,7);(1,4);(2,0);(12,18);(0,5);(4,9);(13,8);(5,14);(14,17);(4,16);(16,5);(12,0);(10,4);(3,12);(3,0);(10,13);(17,14);(3,7);(13,15);(18,7);(2,10);(13,5);(16,18);(18,3);(15,11);(4,10);(3,4);(14,7);(5,16);(9,18);(10,18);(11,1);(3,14);(12,5);(4,12);(3,17);(9,14);(2,1);(1,17);(8,12);(7,15);(4,7);(6,15);(0,15)",50,True,72.41500980640487,72.41500980640487,00:12;01:12;02:12;03:14,"(0,0);(0,6);(0,12);(0,18)","(18,3);(15,11);(10,4);(17,14)",411,0,completed
31,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(12,16);(12,5);(12,4);(0,5);(16,11);(0,16);(17,18);(6,4);(4,12);(13,3);(6,6);(17,6);(8,2);(7,15);(6,10);(8,12);(10,2);(7,3);(14,5);(5,12);(12,12);(1,14);(3,3);(4,8);(9,11);(2,4);(5,14);(16,3);(11,6);(10,11);(14,7);(11,2);(4,11);(16,8);(14,16);(6,8);(4,6);(15,4);(8,16);(18,1);(11,17);(13,17);(1,3);(3,18);(10,17);(11,13);(3,15);(0,14);(17,2);(3,2)",50,True,75.87262410308014,75.87262410308014,00:15;01:12;02:12;03:11,"(0,0);(0,6);(0,12);(0,18)","(18,1);(16,11);(17,18);(17,2)",446,0,completed
32,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(0,16);(16,10);(8,2);(2,9);(9,18);(7,2);(2,12);(13,11);(9,10);(12,13);(9,2);(1,11);(9,11);(6,10);(6,9);(12,2);(14,2);(12,3);(17,9);(14,3);(5,8);(11,8);(11,16);(18,14);(16,17);(13,4);(0,3);(6,11);(17,13);(14,5);(8,11);(15,10);(2,3);(13,12);(17,18);(7,4);(6,16);(1,7);(8,14);(0,5);(11,17);(3,0);(16,11);(8,18);(14,12);(18,2);(0,10);(7,5);(11,18);(14,13)",50,True,86.45574573220323,86.45574573220323,00:14;01:10;02:14;03:12,"(0,0);(0,6);(0,12);(0,18)","(16,11);(11,16);(17,9);(17,15)",492,0,completed
33,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(8,0);(15,3);(9,1);(6,10);(16,4);(15,11);(4,14);(4,16);(18,10);(13,1);(5,6);(7,2);(2,4);(16,14);(16,10);(5,15);(8,2);(0,3);(16,18);(9,2);(18,2);(13,8);(2,6);(0,4);(2,15);(10,10);(6,12);(12,14);(14,16);(17,6);(2,0);(14,12);(3,6);(7,0);(12,3);(15,5);(9,9);(8,16);(17,4);(7,3);(4,6);(7,15);(1,4);(18,8);(13,5);(0,11);(11,17);(7,7);(10,6);(12,4)",50,True,72.25605492351352,72.25605492351352,00:17;01:13;02:10;03:10,"(0,0);(0,6);(0,12);(0,18)","(18,2);(10,6);(17,6);(16,18)",411,0,completed
34,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(15,17);(12,4);(0,8);(3,9);(7,11);(14,6);(5,8);(13,8);(5,4);(13,12);(4,12);(5,6);(18,0);(7,13);(6,5);(3,17);(14,13);(11,1);(14,15);(6,12);(2,18);(1,5);(7,10);(4,2);(16,11);(13,6);(8,14);(1,9);(11,8);(2,0);(1,7);(9,5);(9,9);(12,12);(1,0);(2,2);(14,4);(12,10);(11,12);(5,18);(16,2);(0,17);(11,5);(6,6);(17,16);(9,17);(4,1);(18,10);(14,16);(2,16)",50,True,74.91926154600175,74.91926154600175,00:15;01:12;02:11;03:12,"(0,0);(0,6);(0,12);(0,18)","(18,0);(18,10);(17,16);(11,12)",431,0,completed
35,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(15,5);(6,4);(5,1);(7,5);(7,8);(2,4);(8,11);(1,10);(12,6);(16,7);(13,3);(3,15);(0,11);(14,16);(7,16);(12,1);(13,9);(6,14);(14,0);(3,13);(3,3);(2,8);(7,6);(9,2);(15,9);(6,8);(11,15);(4,5);(8,15);(5,2);(15,14);(9,7);(6,10);(8,13);(11,5);(2,2);(14,11);(7,13);(2,3);(16,6);(14,10);(17,12);(8,6);(14,18);(1,4);(15,1);(15,12);(2,0);(15,8);(5,6)",50,True,124.90776660401234,124.90776660401234,00:14;01:11;02:11;03:14,"(0,0);(0,6);(0,12);(0,18)","(15,14);(16,6);(14,18);(14,0)",785,0,completed
36,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(12,6);(4,13);(14,13);(8,17);(5,15);(12,10);(18,0);(13,15);(1,11);(13,6);(12,2);(0,1);(11,11);(0,9);(14,15);(10,13);(13,12);(9,11);(5,4);(15,9);(3,0);(18,3);(7,8);(5,1);(6,6);(15,12);(18,6);(2,6);(10,18);(8,6);(5,8);(14,16);(9,4);(8,11);(15,1);(12,7);(12,8);(4,8);(12,16);(10,7);(8,9);(16,5);(18,8);(17,16);(2,9);(5,16);(8,10);(14,8);(7,7);(4,1)",50,True,89.60508837341759,89.60508837341759,00:17;01:11;02:12;03:10,"(0,0);(0,6);(0,12);(0,18)","(12,2);(10,13);(8,17);(17,16)",529,0,completed
37,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(8,0);(2,6);(7,6);(6,3);(7,12);(9,5);(8,14);(18,6);(8,5);(5,6);(15,11);(5,0);(12,8);(9,18);(10,18);(6,13);(17,5);(1,10);(11,3);(16,11);(3,0);(16,9);(14,7);(15,9);(3,10);(15,3);(13,9);(13,17);(4,3);(13,18);(12,1);(5,11);(16,10);(7,14);(6,7);(14,4);(5,10);(12,5);(12,2);(16,12);(16,5);(6,12);(2,10);(18,0);(0,1);(15,18);(6,4);(7,16);(8,12);(17,18)",50,True,78.58887839612727,78.58887839612727,00:12;01:16;02:13;03:9,"(0,0);(0,6);(0,12);(0,18)","(18,0);(4,3);(11,4);(17,18)",449,0,completed
38,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(14,16);(5,6);(2,0);(11,13);(12,1);(16,12);(10,14);(18,4);(6,10);(11,17);(18,10);(13,11);(0,17);(9,18);(18,0);(6,14);(8,6);(2,8);(11,5);(2,7);(14,2);(7,15);(10,1);(12,16);(18,5);(9,16);(7,5);(4,2);(10,3);(16,0);(5,15);(13,2);(17,14);(11,14);(11,10);(5,18);(14,9);(9,10);(8,5);(12,7);(7,11);(8,11);(10,17);(6,5);(14,7);(0,13);(10,4);(2,2);(16,10);(7,2)",50,True,69.92243641471666,69.92243641471666,00:14;01:13;02:11;03:12,"(0,0);(0,6);(0,12);(0,18)","(13,11);(11,5);(10,3);(14,9)",390,0,completed
39,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(18,9);(3,11);(7,18);(17,5);(13,16);(2,1);(7,10);(3,13);(11,7);(2,4);(1,16);(12,5);(17,14);(9,13);(13,12);(5,13);(9,14);(16,0);(1,10);(16,4);(18,2);(16,16);(7,17);(18,17);(11,3);(2,18);(18,3);(6,4);(2,7);(8,0);(1,2);(4,2);(9,1);(5,14);(13,10);(11,0);(1,7);(16,12);(2,0);(16,6);(15,5);(6,3);(1,11);(10,9);(0,17);(9,7);(17,7);(8,12);(13,0);(6,12)",50,True,91.69569248321827,91.69569248321827,00:15;01:14;02:11;03:10,"(0,0);(0,6);(0,12);(0,18)","(18,2);(17,14);(15,3);(16,12)",528,0,completed
40,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(7,16);(15,9);(16,1);(7,17);(3,8);(3,3);(11,16);(18,3);(1,2);(8,4);(17,11);(3,11);(7,6);(8,10);(14,11);(15,15);(6,1);(10,10);(15,16);(3,9);(1,7);(9,14);(8,1);(16,10);(5,10);(9,1);(6,16);(15,6);(11,17);(2,8);(17,13);(9,3);(10,14);(1,18);(5,15);(1,5);(13,5);(0,13);(9,5);(9,6);(10,0);(3,6);(9,2);(10,4);(8,2);(9,17);(12,8);(16,17);(2,6);(7,3)",50,True,99.13773713029526,99.13773713029526,00:15;01:9;02:13;03:13,"(0,0);(0,6);(0,12);(0,18)","(16,17);(18,3);(17,13);(15,16)",596,0,completed
41,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(15,8);(1,9);(12,15);(5,10);(1,2);(15,5);(9,8);(8,5);(16,0);(1,7);(15,7);(9,1);(9,2);(11,14);(4,7);(7,5);(16,16);(2,2);(6,2);(4,1);(0,1);(0,7);(14,12);(1,14);(5,18);(16,5);(13,17);(2,4);(18,8);(11,11);(17,8);(9,4);(13,11);(14,4);(5,15);(9,17);(11,1);(4,12);(8,10);(18,11);(1,12);(12,7);(2,1);(9,7);(9,5);(7,16);(5,12);(9,0);(0,13);(4,18)",50,True,73.70071494654232,73.70071494654232,00:16;01:7;02:15;03:12,"(0,0);(0,6);(0,12);(0,18)","(18,11);(7,5);(16,0);(16,16)",415,0,completed
42,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(12,1);(12,6);(13,0);(7,9);(8,13);(2,17);(4,17);(1,1);(7,13);(15,4);(7,3);(15,13);(12,4);(3,12);(14,1);(0,5);(0,8);(4,1);(11,2);(0,9);(8,8);(14,18);(15,8);(12,16);(4,3);(5,8);(9,16);(13,17);(5,16);(16,13);(2,5);(10,0);(1,8);(14,0);(1,3);(11,8);(14,10);(11,9);(1,18);(18,1);(6,8);(6,17);(7,5);(7,15);(17,7);(2,10);(4,0);(13,10);(14,4);(11,5)",50,True,69.44025362116015,69.44025362116015,00:9;01:14;02:13;03:14,"(0,0);(0,6);(0,12);(0,18)","(12,6);(18,1);(14,10);(16,13)",401,0,completed
43,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(2,17);(13,16);(14,18);(13,7);(15,3);(2,2);(11,15);(18,8);(11,8);(8,4);(9,14);(3,5);(8,14);(2,0);(15,16);(11,6);(5,9);(3,7);(5,11);(3,4);(9,4);(9,8);(2,1);(9,10);(3,0);(11,0);(17,11);(17,18);(17,16);(17,4);(6,6);(5,14);(17,7);(11,5);(2,13);(8,17);(6,7);(15,7);(2,3);(1,18);(5,4);(12,14);(17,8);(7,17);(10,16);(18,6);(14,3);(6,4);(4,13);(6,17)",50,True,62.46649600306597,62.46649600306597,00:11;01:12;02:14;03:13,"(0,0);(0,6);(0,12);(0,18)","(14,3);(18,8);(15,3);(14,18)",342,0,completed
44,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(5,15);(13,9);(2,6);(5,6);(15,5);(6,2);(7,16);(6,3);(17,0);(5,17);(14,1);(18,11);(1,15);(15,13);(5,9);(15,10);(10,17);(18,0);(3,2);(8,2);(0,15);(3,1);(10,9);(4,18);(6,6);(16,15);(11,10);(18,1);(8,5);(13,3);(11,12);(1,18);(6,16);(2,4);(2,13);(16,1);(15,4);(12,5);(14,4);(18,4);(7,6);(7,3);(0,7);(6,11);(3,3);(13,6);(17,12);(17,15);(6,14);(17,16)",50,True,75.41845405297019,75.41845405297019,00:11;01:16;02:9;03:14,"(0,0);(0,6);(0,12);(0,18)","(18,2);(15,10);(15,13);(18,4)",433,0,completed
45,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(3,15);(5,3);(18,14);(10,15);(8,4);(17,14);(6,1);(6,13);(10,4);(4,16);(16,3);(18,0);(13,7);(12,1);(14,12);(12,7);(4,8);(14,10);(9,2);(1,10);(17,9);(11,9);(12,13);(3,7);(13,1);(1,3);(2,5);(10,0);(10,5);(8,12);(13,8);(14,0);(6,0);(2,9);(2,17);(12,8);(15,1);(8,10);(15,3);(8,15);(2,14);(4,17);(1,4);(1,16);(16,12);(7,11);(9,16);(0,4);(4,7);(9,13)",50,True,67.17617165209079,67.17617165209079,00:12;01:12;02:13;03:13,"(0,0);(0,6);(0,12);(0,18)","(18,0);(17,9);(18,14);(12,13)",380,0,completed
46,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(2,0);(6,5);(4,2);(0,15);(15,8);(14,0);(11,5);(10,1);(18,13);(6,11);(14,12);(16,17);(2,2);(8,9);(8,0);(15,5);(11,6);(9,14);(17,14);(13,17);(1,14);(13,15);(1,4);(4,13);(14,16);(1,8);(3,16);(1,17);(11,15);(5,14);(16,6);(3,18);(1,18);(14,7);(5,9);(6,2);(16,15);(18,7);(5,4);(13,7);(14,15);(2,16);(2,4);(12,9);(9,13);(14,2);(8,1);(12,10);(4,4);(2,8)",50,True,81.40019464028592,81.40019464028592,00:15;01:14;02:10;03:11,"(0,0);(0,6);(0,12);(0,18)","(18,7);(14,0);(18,13);(16,17)",481,0,completed
47,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(2,4);(10,7);(3,14);(13,5);(2,16);(1,1);(1,4);(11,17);(1,13);(10,1);(6,12);(6,13);(16,10);(2,2);(14,5);(6,17);(12,15);(6,3);(13,18);(5,1);(10,2);(10,17);(1,9);(7,14);(16,3);(0,5);(16,9);(10,14);(0,17);(7,16);(17,9);(11,4);(18,4);(5,12);(3,0);(12,4);(16,13);(1,0);(15,10);(17,6);(17,16);(5,8);(10,3);(1,6);(8,2);(11,6);(7,12);(2,10);(16,5);(4,15)",50,True,65.24715156332256,65.24715156332256,00:17;01:10;02:14;03:9,"(0,0);(0,6);(0,12);(0,18)","(18,4);(11,6);(17,6);(17,15)",369,0,completed
48,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(1,18);(6,12);(12,9);(12,11);(11,0);(17,8);(0,15);(5,1);(6,10);(14,16);(11,10);(14,0);(17,3);(13,17);(18,18);(7,17);(7,3);(10,2);(18,3);(7,2);(6,18);(13,11);(5,6);(17,18);(6,17);(5,8);(6,1);(2,12);(1,11);(5,2);(12,6);(15,15);(11,17);(8,2);(17,1);(9,5);(8,6);(3,9);(8,12);(4,16);(5,15);(12,18);(0,5);(10,12);(9,10);(2,2);(9,3);(5,10);(7,7);(8,7)",50,True,69.73491627485346,69.73491627485346,00:13;01:12;02:11;03:14,"(0,0);(0,6);(0,12);(0,18)","(17,1);(15,11);(18,3);(18,18)",396,0,completed
49,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,"(5,2);(13,3);(6,15);(4,18);(7,4);(9,3);(11,8);(12,9);(0,4);(5,3);(2,6);(10,16);(16,15);(12,16);(1,16);(4,12);(10,11);(2,1);(4,4);(12,17);(0,9);(8,18);(15,13);(3,0);(7,5);(14,0);(1,9);(9,4);(8,3);(14,12);(8,4);(1,18);(11,17);(12,11);(15,6);(2,0);(12,13);(14,10);(8,2);(5,16);(8,6);(5,10);(2,14);(7,12);(13,11);(13,18);(5,4);(15,15);(11,16);(17,13)",50,True,91.98006400787672,91.98006400787672,00:12;01:14;02:11;03:13,"(0,0);(0,6);(0,12);(0,18)","(13,18);(12,13);(15,15);(16,15)",550,0,completed
